QueryNumber;DocInfos
10;[354, '273', 0.021856256889369905]
10;[355, '1', 0.021796430985061677]
10;[356, '357', 0.02175519095652415]
10;[357, '751', 0.021637431194301917]
10;[358, '462', 0.021467683373760364]
10;[359, '1058', 0.02144760660442918]
10;[360, '913', 0.021398014989127346]
10;[361, '89', 0.021388868709078704]
10;[362, '667', 0.021196321324559463]
10;[363, '587', 0.021072425363074854]
10;[364, '183', 0.021006431673590602]
10;[365, '258', 0.020873350420259076]
10;[366, '536', 0.020857854773222294]
10;[367, '680', 0.02083281710131207]
10;[368, '228', 0.02080578603039756]
10;[369, '107', 0.02079822284420745]
10;[370, '141', 0.020685500545188307]
10;[371, '1179', 0.020305806177597904]
10;[372, '865', 0.02029241636485077]
10;[373, '1034', 0.020276617459415596]
10;[374, '848', 0.02024583100612494]
10;[375, '471', 0.02015446260443965]
10;[376, '447', 0.020083429158203527]
10;[377, '1191', 0.01988065875714216]
10;[378, '688', 0.019683000915526643]
10;[379, '1009', 0.019664082117658632]
10;[380, '709', 0.01963162285666245]
10;[381, '631', 0.01953788840461238]
10;[382, '211', 0.019447229694330236]
10;[383, '150', 0.01936401205636349]
10;[384, '1159', 0.019023708963083454]
10;[385, '351', 0.01894123751322021]
10;[386, '391', 0.01882468505022242]
10;[387, '919', 0.018777864883921226]
10;[388, '833', 0.018753102257674417]
10;[389, '423', 0.01848638596994726]
10;[390, '694', 0.01846038693124089]
10;[391, '727', 0.0184293457752847]
10;[392, '1035', 0.01835578842895153]
10;[393, '622', 0.0182040282958009]
10;[394, '260', 0.018033468817903808]
10;[395, '887', 0.017865708630215034]
10;[396, '284', 0.01774858945920793]
10;[397, '618', 0.017720931890835363]
10;[398, '602', 0.017600665619981113]
10;[399, '858', 0.017592417651980306]
10;[400, '223', 0.017428335252247]
10;[401, '590', 0.017346650560849157]
10;[402, '1163', 0.017316746028264454]
10;[403, '461', 0.01728072852612324]
10;[404, '583', 0.01714639447870108]
10;[405, '604', 0.017141037426473223]
10;[406, '816', 0.017067575173293343]
10;[407, '907', 0.01702393412317193]
10;[408, '879', 0.01698444056140617]
10;[409, '815', 0.01698232257839697]
10;[410, '1169', 0.016910857018614715]
10;[411, '811', 0.016823977898048015]
10;[412, '333', 0.01679828700808828]
10;[413, '1125', 0.016713246086523748]
10;[414, '119', 0.016703604443286238]
10;[415, '268', 0.016555060816970987]
10;[416, '705', 0.016497564205943657]
10;[417, '523', 0.01649373364675031]
10;[418, '1047', 0.016423612263483458]
10;[419, '970', 0.016355353351104742]
10;[420, '830', 0.01628507020804689]
10;[421, '455', 0.01627993593620597]
10;[422, '489', 0.01626139684075028]
10;[423, '166', 0.01625287292779469]
10;[424, '1195', 0.016079581555219116]
10;[425, '568', 0.016034183486978538]
10;[426, '86', 0.015969641189336414]
10;[427, '873', 0.015953406026774482]
10;[428, '758', 0.01566069774786044]
10;[429, '951', 0.015646691060635116]
10;[430, '542', 0.015597525884457912]
10;[431, '747', 0.015562215728511958]
10;[432, '782', 0.015456366482353748]
10;[433, '1129', 0.015436937617866908]
10;[434, '926', 0.015434741160771922]
10;[435, '884', 0.015417481640458312]
10;[436, '552', 0.01521788652753979]
10;[437, '965', 0.015191267870506328]
10;[438, '246', 0.01493316870584803]
10;[439, '190', 0.014928753148399901]
10;[440, '1117', 0.014689658987140001]
10;[441, '1057', 0.014688837269928406]
10;[442, '952', 0.014635336768112722]
10;[443, '826', 0.014629457474753992]
10;[444, '446', 0.014541798199227405]
10;[445, '612', 0.01453906344165925]
10;[446, '1033', 0.014443883436134352]
10;[447, '885', 0.01439433697094422]
10;[448, '340', 0.014362679923040996]
10;[449, '651', 0.014350154264271548]
10;[450, '828', 0.014349953486642772]
10;[451, '1019', 0.01430092180585473]
10;[452, '582', 0.014130825283420216]
10;[453, '692', 0.014088081152677302]
10;[454, '487', 0.014074258690638358]
10;[455, '967', 0.014068025530038882]
10;[456, '555', 0.014016080467951527]
10;[457, '210', 0.013967439808626471]
10;[458, '842', 0.013937471032768196]
10;[459, '805', 0.013872381789096758]
10;[460, '304', 0.013868732698998553]
10;[461, '519', 0.013856748543984849]
10;[462, '597', 0.013820921444428898]
10;[463, '496', 0.01380474624652292]
10;[464, '1131', 0.013730685590036462]
10;[465, '923', 0.013725893377176756]
10;[466, '401', 0.013707182999797162]
10;[467, '668', 0.013706067464403629]
10;[468, '675', 0.013692243948471275]
10;[469, '958', 0.013655572297767404]
10;[470, '904', 0.013632848165496541]
10;[471, '775', 0.013455443274704179]
10;[472, '672', 0.013452034677365887]
10;[473, '289', 0.013427789504146316]
10;[474, '764', 0.013342254097626696]
10;[475, '700', 0.013295515305673257]
10;[476, '113', 0.01324568396951484]
10;[477, '355', 0.013238760715663853]
10;[478, '1151', 0.013223734263210005]
10;[479, '282', 0.013215051508227138]
10;[480, '1214', 0.013051982793770036]
10;[481, '554', 0.013049868500512655]
10;[482, '3', 0.012956304524214103]
10;[483, '1132', 0.012936426043454179]
10;[484, '323', 0.012799502356164576]
10;[485, '802', 0.012638276532303629]
10;[486, '480', 0.012568484291273196]
10;[487, '1024', 0.012548680406574246]
10;[488, '695', 0.012450628130431372]
10;[489, '1105', 0.012402955845066184]
10;[490, '147', 0.012358112918462281]
10;[491, '64', 0.012337386860633608]
10;[492, '167', 0.012297428121292626]
10;[493, '199', 0.012252505324908706]
10;[494, '719', 0.012247191577523402]
10;[495, '1114', 0.012197342935577744]
10;[496, '251', 0.012187717333052713]
10;[497, '732', 0.012185158806487002]
10;[498, '1136', 0.01212874802246418]
10;[499, '807', 0.012088659952265348]
10;[500, '961', 0.012082451681870986]
10;[501, '106', 0.012047399082856106]
10;[502, '883', 0.012038691812235148]
10;[503, '1070', 0.011990290916640813]
10;[504, '325', 0.011842922993761102]
10;[505, '971', 0.011781413812370004]
10;[506, '607', 0.01177632454230453]
10;[507, '42', 0.011728895185560518]
10;[508, '170', 0.011684362058065481]
10;[509, '1201', 0.011673756938289084]
10;[510, '4', 0.011624185735997833]
10;[511, '445', 0.011579508122918332]
10;[512, '74', 0.011539165655058352]
10;[513, '419', 0.011531743143493487]
10;[514, '934', 0.01149980644188424]
10;[515, '1074', 0.011481159189036435]
10;[516, '785', 0.01144468945772607]
10;[517, '730', 0.011425641510725412]
10;[518, '1137', 0.01138341929811198]
10;[519, '874', 0.011374248055064965]
10;[520, '182', 0.011299191527864174]
10;[521, '772', 0.01128448087607314]
10;[522, '1103', 0.011238001281314827]
10;[523, '1025', 0.011211822849276142]
10;[524, '1040', 0.011164175033108573]
10;[525, '669', 0.011125038384548501]
10;[526, '308', 0.01099621823576156]
10;[527, '738', 0.010990674817717734]
10;[528, '125', 0.010966129371405058]
10;[529, '390', 0.010953345468523544]
10;[530, '505', 0.01095260948452283]
10;[531, '770', 0.010894821733317517]
10;[532, '65', 0.010879726798288412]
10;[533, '206', 0.01077999239353153]
10;[534, '1126', 0.010770858957998654]
10;[535, '420', 0.010721177792487935]
10;[536, '313', 0.010642493097069203]
10;[537, '140', 0.01064165901290905]
10;[538, '925', 0.010580241797222563]
10;[539, '311', 0.010550456967924286]
10;[540, '156', 0.010493450601636277]
10;[541, '640', 0.010444595697953989]
10;[542, '1170', 0.010413123055496496]
10;[543, '290', 0.010379758510148968]
10;[544, '233', 0.010348457679992542]
10;[545, '424', 0.010347601145033278]
10;[546, '222', 0.010282278273911623]
10;[547, '96', 0.010245076383119157]
10;[548, '863', 0.010205211302656014]
10;[549, '237', 0.010202546945872486]
10;[550, '173', 0.010116663269756094]
10;[551, '1051', 0.010106707702554639]
10;[552, '929', 0.01007481767494374]
10;[553, '889', 0.010053683001373371]
10;[554, '888', 0.010026448603021463]
10;[555, '367', 0.010016512002610395]
10;[556, '178', 0.009962197038738468]
10;[557, '341', 0.009944454047325331]
10;[558, '922', 0.009935972177696728]
10;[559, '757', 0.009850503149998108]
10;[560, '361', 0.009810605920944954]
10;[561, '1141', 0.009757706812665962]
10;[562, '292', 0.00966492711554166]
10;[563, '149', 0.009647531074502096]
10;[564, '43', 0.009643199132035025]
10;[565, '1220', 0.009620581765861495]
10;[566, '407', 0.009442548164611018]
10;[567, '1099', 0.009425694802922352]
10;[568, '743', 0.00937714838360106]
10;[569, '867', 0.009352997929023882]
10;[570, '626', 0.009337867672727793]
10;[571, '1056', 0.009332853409223064]
10;[572, '254', 0.009312124999786607]
10;[573, '191', 0.009306856100366554]
10;[574, '269', 0.009304145369128497]
10;[575, '281', 0.00929231789602279]
10;[576, '981', 0.009273909464160082]
10;[577, '499', 0.009268851969350485]
10;[578, '856', 0.009191800603487659]
10;[579, '1053', 0.009096104345127327]
10;[580, '21', 0.009091166718962533]
10;[581, '983', 0.008984785461615923]
10;[582, '463', 0.008943598790310722]
10;[583, '1226', 0.008912103110825527]
10;[584, '556', 0.008899896510535493]
10;[585, '84', 0.008887500887924386]
10;[586, '1032', 0.008868234160971645]
10;[587, '736', 0.008862393263154992]
10;[588, '1043', 0.008829191425975925]
10;[589, '478', 0.00882326387850269]
10;[590, '1116', 0.008780097490909033]
10;[591, '53', 0.008711255957923098]
10;[592, '1095', 0.008686556732517699]
10;[593, '396', 0.008678539512444775]
10;[594, '68', 0.008652418453765331]
10;[595, '253', 0.008643566753159847]
10;[596, '169', 0.008593820868521975]
10;[597, '1046', 0.008531706575309557]
10;[598, '227', 0.00852274298767989]
10;[599, '274', 0.008517175118208656]
10;[600, '252', 0.008471346700729885]
10;[601, '154', 0.008375781060761959]
10;[602, '52', 0.00836877719944173]
10;[603, '15', 0.008215907276941055]
10;[604, '221', 0.008204710993466074]
10;[605, '605', 0.00816870759948053]
10;[606, '937', 0.008150176311416018]
10;[607, '263', 0.008120476114143193]
10;[608, '1010', 0.00808577283105154]
10;[609, '143', 0.00807101433529795]
10;[610, '92', 0.00806618791906595]
10;[611, '569', 0.008029469284580553]
10;[612, '643', 0.00802215540417546]
10;[613, '13', 0.007990311724446137]
10;[614, '1052', 0.007952260063698783]
10;[615, '454', 0.007936640281591587]
10;[616, '1055', 0.007932923890435779]
10;[617, '636', 0.007779658212518435]
10;[618, '151', 0.007761270873528353]
10;[619, '843', 0.007738501448158796]
10;[620, '1134', 0.007731772186240748]
10;[621, '659', 0.007722725483057037]
10;[622, '752', 0.007716604264021602]
10;[623, '710', 0.007688496661697362]
10;[624, '598', 0.007676709068028542]
10;[625, '944', 0.007603660916708383]
10;[626, '409', 0.007595848032581209]
10;[627, '336', 0.007564626092919335]
10;[628, '1085', 0.007497491274428566]
10;[629, '886', 0.0074783030671690546]
10;[630, '518', 0.007416060498633366]
10;[631, '503', 0.00739684450699783]
10;[632, '110', 0.007346395236559477]
10;[633, '898', 0.00733188396099406]
10;[634, '995', 0.007290787468144991]
10;[635, '584', 0.007256335150908934]
10;[636, '108', 0.007109240964493641]
10;[637, '953', 0.007108697909072709]
10;[638, '287', 0.007106807346071862]
10;[639, '838', 0.007100048876572612]
10;[640, '717', 0.007092972446877581]
10;[641, '832', 0.006992012563458967]
10;[642, '497', 0.006984906161684659]
10;[643, '606', 0.006972099829513947]
10;[644, '368', 0.006960952093340369]
10;[645, '855', 0.006946478580964278]
10;[646, '1073', 0.006939695626486629]
10;[647, '443', 0.0069385753348487345]
10;[648, '209', 0.006933072233091513]
10;[649, '548', 0.006927941952202177]
10;[650, '616', 0.006927763724999784]
10;[651, '72', 0.0068562141265657]
10;[652, '196', 0.006837177261455335]
10;[653, '1012', 0.0068304579805451415]
10;[654, '527', 0.006785796621853291]
10;[655, '225', 0.006754682175379121]
10;[656, '283', 0.006745045048325909]
10;[657, '232', 0.006717468623905439]
10;[658, '316', 0.006705345648495319]
10;[659, '946', 0.006700003700798854]
10;[660, '418', 0.006676093817195649]
10;[661, '683', 0.0066735592646986665]
10;[662, '902', 0.006630731662026408]
10;[663, '1096', 0.006612561973307049]
10;[664, '425', 0.006611229738758483]
10;[665, '836', 0.006610643354202873]
10;[666, '1127', 0.006589188310611027]
10;[667, '85', 0.006577258666864882]
10;[668, '1038', 0.006522173464881641]
10;[669, '442', 0.0065064081622058295]
10;[670, '1076', 0.006468358897943465]
10;[671, '408', 0.006438463334897428]
10;[672, '1128', 0.006407801046761155]
10;[673, '601', 0.006399261279769329]
10;[674, '841', 0.006397533502449243]
10;[675, '371', 0.006361390825210654]
10;[676, '822', 0.006357164112084223]
10;[677, '749', 0.006307992203331318]
10;[678, '5', 0.006264690239436763]
10;[679, '377', 0.0062458885133813875]
10;[680, '1198', 0.0062411069260629596]
10;[681, '862', 0.006221722131614562]
10;[682, '1167', 0.006159324336182178]
10;[683, '1030', 0.006138210961186745]
10;[684, '762', 0.00612306689812767]
10;[685, '124', 0.006097362402592887]
10;[686, '95', 0.006051663220274146]
10;[687, '457', 0.006042599942467733]
10;[688, '230', 0.00600333730141207]
10;[689, '849', 0.0059839166357475776]
10;[690, '506', 0.0058711169120451105]
10;[691, '137', 0.0058498194157978346]
10;[692, '286', 0.00584714777534504]
10;[693, '342', 0.005835676281831825]
10;[694, '750', 0.005828268526672749]
10;[695, '1175', 0.005794754260649785]
10;[696, '707', 0.005741437195285191]
10;[697, '111', 0.005732714560979235]
10;[698, '1210', 0.005715226540518743]
10;[699, '1162', 0.0056731950734556745]
10;[700, '706', 0.005639687695582134]
10;[701, '436', 0.005618015755627094]
10;[702, '430', 0.005545491616801934]
10;[703, '486', 0.00552589286946079]
10;[704, '40', 0.0055187659975816285]
10;[705, '766', 0.005512299410695092]
10;[706, '847', 0.005498105314649779]
10;[707, '931', 0.005484399765951249]
10;[708, '134', 0.0054377331236749584]
10;[709, '1021', 0.00543628257362131]
10;[710, '482', 0.0054321752795527456]
10;[711, '416', 0.005384019984931125]
10;[712, '155', 0.005360905862521865]
10;[713, '685', 0.00533008702518763]
10;[714, '956', 0.005322123565926886]
10;[715, '467', 0.00530801792116887]
10;[716, '312', 0.005277235825146321]
10;[717, '517', 0.005255728737298412]
10;[718, '400', 0.005235914513325543]
10;[719, '245', 0.005182127857568406]
10;[720, '234', 0.005166202292977345]
10;[721, '161', 0.005163274217257533]
10;[722, '546', 0.005161542410658753]
10;[723, '947', 0.005111139401586682]
10;[724, '702', 0.005092668157222977]
10;[725, '261', 0.005053251857834021]
10;[726, '608', 0.005048355206728036]
10;[727, '896', 0.005044648867181565]
10;[728, '83', 0.00501912288480694]
10;[729, '300', 0.005016349750144638]
10;[730, '591', 0.005004067251386241]
10;[731, '658', 0.004933004942281493]
10;[732, '876', 0.004861774261700503]
10;[733, '1138', 0.0048544658198383835]
10;[734, '653', 0.004847806719087581]
10;[735, '255', 0.004819739461718943]
10;[736, '572', 0.004792810505337147]
10;[737, '647', 0.004744318851021082]
10;[738, '535', 0.004720134969544559]
10;[739, '22', 0.004719577772729711]
10;[740, '559', 0.004717877559516424]
10;[741, '686', 0.004705465834827087]
10;[742, '539', 0.004696222803743055]
10;[743, '771', 0.004658870345867643]
10;[744, '203', 0.00464993838424888]
10;[745, '1200', 0.0046363501671130404]
10;[746, '1157', 0.004594535779492893]
10;[747, '1140', 0.004582457098968102]
10;[748, '1041', 0.004555676485284068]
10;[749, '1146', 0.004545922382769718]
10;[750, '765', 0.004433635556930752]
10;[751, '259', 0.004410527266083903]
10;[752, '1042', 0.004384648268801314]
10;[753, '1222', 0.004376461906654563]
10;[754, '976', 0.004370762872849806]
10;[755, '410', 0.004353033934904449]
10;[756, '795', 0.004240619710972662]
10;[757, '248', 0.004218975241859454]
10;[758, '573', 0.004192433285908368]
10;[759, '104', 0.004098071322115355]
10;[760, '613', 0.004082655522488292]
10;[761, '47', 0.004039727023067343]
10;[762, '748', 0.003995986280096701]
10;[763, '1029', 0.003979133062234011]
10;[764, '18', 0.0039585650136421185]
10;[765, '360', 0.0038871771896789088]
10;[766, '77', 0.003766903411979304]
10;[767, '585', 0.0036870849520613002]
10;[768, '520', 0.003545598577363667]
10;[769, '575', 0.003536321286840658]
10;[770, '393', 0.003461439426579145]
10;[771, '895', 0.0034447923535342725]
10;[772, '955', 0.003388249944084809]
10;[773, '1199', 0.003347501571078192]
10;[774, '565', 0.0033317711673791464]
10;[775, '348', 0.0033276015789899]
10;[776, '215', 0.0030582208290279305]
10;[777, '742', 0.0030578795817707244]
10;[778, '1149', 0.0030055534600188336]
10;[779, '1003', 0.0026567034375323587]
10;[780, '1120', 0.0021856618556087104]
10;[781, '1197', 0.002089779608396983]
11;[1, '991', 0.455206452337271]
11;[2, '835', 0.37792420601496834]
11;[3, '96', 0.366241237062083]
11;[4, '1064', 0.31112107685524093]
11;[5, '483', 0.28464800008863167]
11;[6, '649', 0.2826564218082417]
11;[7, '659', 0.2760721763935321]
11;[8, '799', 0.2706901205251864]
11;[9, '234', 0.2646952469500613]
11;[10, '697', 0.2626076817278114]
11;[11, '319', 0.25414950463970787]
11;[12, '798', 0.25414573334954466]
11;[13, '318', 0.24564209133177511]
11;[14, '908', 0.24456656228319706]
11;[15, '909', 0.23964164633790705]
11;[16, '33', 0.21083985987744308]
11;[17, '1014', 0.20439372332822223]
11;[18, '482', 0.198801874119934]
11;[19, '834', 0.19629046317073642]
11;[20, '470', 0.19475167660421822]
11;[21, '1028', 0.18682606498277435]
11;[22, '35', 0.18329921752448977]
11;[23, '1119', 0.17818226008478932]
11;[24, '518', 0.1767396727675617]
11;[25, '596', 0.17530282064098693]
11;[26, '849', 0.17519520715642514]
11;[27, '1002', 0.16522649760065788]
11;[28, '775', 0.1603351699835745]
11;[29, '831', 0.15661994242325317]
11;[30, '1178', 0.15501217118438249]
11;[31, '900', 0.15196350727338043]
11;[32, '796', 0.14874416775019417]
11;[33, '1176', 0.14314035547159606]
11;[34, '71', 0.14169338323576436]
11;[35, '38', 0.1405089713798106]
11;[36, '772', 0.13446596462882868]
11;[37, '877', 0.13022405385487806]
11;[38, '280', 0.12785881554757186]
11;[39, '1174', 0.12768643442453587]
11;[40, '378', 0.12606940103143163]
11;[41, '192', 0.12580501427941593]
11;[42, '959', 0.11825033851184102]
11;[43, '10', 0.11786621557099801]
11;[44, '186', 0.10749868017943966]
11;[45, '1226', 0.10619669214998563]
11;[46, '396', 0.10341354643833484]
11;[47, '333', 0.1000842613612787]
11;[48, '99', 0.0975012973736343]
11;[49, '489', 0.09688546759115892]
11;[50, '671', 0.09417467760084405]
11;[51, '1184', 0.09239699853298769]
11;[52, '158', 0.08904452290092513]
11;[53, '788', 0.08879554087698549]
