QueryNumber;DocInfos
8;[86, '1112', 0.05658756535615074]
8;[87, '555', 0.056391603586880674]
8;[88, '548', 0.056273177514490666]
8;[89, '102', 0.056239535466494815]
8;[90, '452', 0.05620492140505964]
8;[91, '621', 0.05567696316589997]
8;[92, '158', 0.05561355304512899]
8;[93, '620', 0.05548155490420444]
8;[94, '746', 0.055219516657986856]
8;[95, '1078', 0.05494550915680513]
8;[96, '961', 0.05490101984376883]
8;[97, '145', 0.05480311752026432]
8;[98, '57', 0.05468552912979987]
8;[99, '635', 0.05460858267345101]
8;[100, '566', 0.05445068114359802]
8;[101, '26', 0.05433218610700981]
8;[102, '147', 0.05416278107803188]
8;[103, '187', 0.05412300767370007]
8;[104, '900', 0.05403519240828181]
8;[105, '680', 0.05392225187694078]
8;[106, '768', 0.05375229948363225]
8;[107, '52', 0.05336639330249471]
8;[108, '1173', 0.052921241938441034]
8;[109, '716', 0.052836173004268606]
8;[110, '268', 0.05240944470449026]
8;[111, '633', 0.052156616117866615]
8;[112, '2', 0.052067569500606314]
8;[113, '1181', 0.051615142045725315]
8;[114, '1237', 0.05138296292154433]
8;[115, '1169', 0.05131328479709933]
8;[116, '1064', 0.05117051701672101]
8;[117, '376', 0.04996611822212588]
8;[118, '619', 0.04971824114946487]
8;[119, '457', 0.04959442638070993]
8;[120, '996', 0.04933247513449271]
8;[121, '366', 0.049174926059397786]
8;[122, '172', 0.04890536387668926]
8;[123, '1157', 0.048886868354016934]
8;[124, '1137', 0.04793528287279569]
8;[125, '829', 0.047642701936316215]
8;[126, '681', 0.04754104992501308]
8;[127, '219', 0.04748360468275806]
8;[128, '767', 0.0472867968647642]
8;[129, '854', 0.047270005820095835]
8;[130, '317', 0.04723111035597274]
8;[131, '106', 0.04718478827304973]
8;[132, '1155', 0.0466089524199083]
8;[133, '530', 0.04653556384097623]
8;[134, '554', 0.04554915473270551]
8;[135, '513', 0.04549020100315773]
8;[136, '625', 0.045353641683247924]
8;[137, '421', 0.0453021654117421]
8;[138, '840', 0.04491680320555219]
8;[139, '770', 0.04468842855918148]
8;[140, '1131', 0.04461311732277731]
8;[141, '151', 0.04459416797141989]
8;[142, '883', 0.044072166607268586]
8;[143, '842', 0.044059007808629355]
8;[144, '237', 0.04390822107986289]
8;[145, '140', 0.043599636391083434]
8;[146, '399', 0.043282226657049803]
8;[147, '70', 0.04311900423412538]
8;[148, '481', 0.04295196581307001]
8;[149, '304', 0.042950487600027815]
8;[150, '817', 0.04287037293075784]
8;[151, '972', 0.042805016329057186]
8;[152, '357', 0.04278417045399081]
8;[153, '1090', 0.042697338932056815]
8;[154, '1099', 0.042541731802573604]
8;[155, '361', 0.042329823056070165]
8;[156, '1019', 0.042302005752613274]
8;[157, '504', 0.042193540505323195]
8;[158, '910', 0.04178904329877337]
8;[159, '19', 0.04142058130454661]
8;[160, '821', 0.04138925252817171]
8;[161, '786', 0.041383575742455]
8;[162, '1039', 0.041370520690471924]
8;[163, '459', 0.04098712151078466]
8;[164, '904', 0.04098524128602372]
8;[165, '567', 0.0409569761549023]
8;[166, '170', 0.040952691584173334]
8;[167, '845', 0.040798162716968935]
8;[168, '428', 0.040728377569931085]
8;[169, '6', 0.040671328759547445]
8;[170, '115', 0.04065882054525398]
8;[171, '999', 0.040411124094507436]
8;[172, '331', 0.040408084862603846]
8;[173, '607', 0.04038804829016251]
8;[174, '1183', 0.04028806810410501]
8;[175, '243', 0.0402494215742816]
8;[176, '44', 0.040236538216430216]
8;[177, '100', 0.04008819451646356]
8;[178, '1191', 0.03992693580639921]
8;[179, '341', 0.03980239811311852]
8;[180, '259', 0.03957226152100008]
8;[181, '682', 0.03948120949497786]
8;[182, '846', 0.03890783449616106]
8;[183, '1008', 0.038853269481074496]
8;[184, '1086', 0.03842816280285893]
8;[185, '186', 0.03834692949652836]
8;[186, '418', 0.03819971639866112]
8;[187, '792', 0.03814150436942494]
8;[188, '691', 0.038115677006048225]
8;[189, '96', 0.03800474677070507]
8;[190, '415', 0.03795794360315356]
8;[191, '661', 0.03792812008038681]
8;[192, '556', 0.03783834457807955]
8;[193, '1198', 0.037578237352775164]
8;[194, '715', 0.03745175129427634]
8;[195, '614', 0.037369163451200775]
8;[196, '914', 0.03732685057585708]
8;[197, '1087', 0.03707213238707532]
8;[198, '1171', 0.03695057137687896]
8;[199, '425', 0.03686509370016177]
8;[200, '17', 0.03679228459764038]
8;[201, '685', 0.036692076638221625]
8;[202, '176', 0.03663045358086425]
8;[203, '887', 0.03650509825271918]
8;[204, '777', 0.035919464061748854]
8;[205, '787', 0.03570983398537741]
8;[206, '1156', 0.035639737372138054]
8;[207, '99', 0.03561238083309883]
8;[208, '857', 0.035564432426474224]
8;[209, '150', 0.03553850165637559]
8;[210, '1165', 0.035448721355068186]
8;[211, '159', 0.03518872388302184]
8;[212, '212', 0.03493129238403712]
8;[213, '947', 0.034924644436285554]
8;[214, '18', 0.0349095748646012]
8;[215, '973', 0.034815751297324955]
8;[216, '576', 0.03472692157092064]
8;[217, '780', 0.03457257159122543]
8;[218, '820', 0.03456177897887783]
8;[219, '1004', 0.034525333694324055]
8;[220, '333', 0.034296521768513125]
8;[221, '320', 0.03424326572393879]
8;[222, '675', 0.034046505389747045]
8;[223, '1020', 0.03393486926736968]
8;[224, '236', 0.03392361103522308]
8;[225, '1194', 0.0338336773172569]
8;[226, '1056', 0.03370256412874074]
8;[227, '503', 0.03350712218189649]
8;[228, '873', 0.03331273017116266]
8;[229, '1192', 0.033154641194664686]
8;[230, '763', 0.03309068148688786]
8;[231, '122', 0.03306828007103176]
8;[232, '206', 0.03304918191610765]
8;[233, '828', 0.032803680251451785]
8;[234, '461', 0.032775438309174794]
8;[235, '830', 0.0326818384707408]
8;[236, '500', 0.032566692042048935]
8;[237, '189', 0.03254349752018175]
8;[238, '231', 0.03250066157526864]
8;[239, '28', 0.03249617618761997]
8;[240, '814', 0.032473941086550925]
8;[241, '850', 0.03246655581348653]
8;[242, '606', 0.032431679142744016]
8;[243, '1239', 0.03242006522895446]
8;[244, '702', 0.03235666391282123]
8;[245, '776', 0.032343915339373544]
8;[246, '573', 0.03208364286767829]
8;[247, '403', 0.03202445345075246]
8;[248, '15', 0.03201716097686313]
8;[249, '384', 0.0319152512597226]
8;[250, '119', 0.03187733889647444]
8;[251, '45', 0.031805967732614474]
8;[252, '338', 0.03175877655358115]
8;[253, '1028', 0.0317294532648533]
8;[254, '344', 0.03158711734621949]
8;[255, '1091', 0.0314161889507669]
8;[256, '692', 0.03128347269566156]
8;[257, '796', 0.03127497725159551]
8;[258, '819', 0.031272627913670116]
8;[259, '288', 0.031231772155504458]
8;[260, '1142', 0.031173577281193795]
8;[261, '731', 0.031045415931604]
8;[262, '511', 0.031033863848431285]
8;[263, '971', 0.031031447511804724]
8;[264, '39', 0.030836992008848225]
8;[265, '1029', 0.030807980616098143]
8;[266, '162', 0.030761102846393242]
8;[267, '598', 0.030662384712739927]
8;[268, '704', 0.030575937327263363]
8;[269, '110', 0.030555874622660382]
8;[270, '564', 0.030478962368363036]
8;[271, '447', 0.030408884660042126]
8;[272, '72', 0.030306432585319558]
8;[273, '12', 0.030265792374048518]
8;[274, '1000', 0.03014880473347748]
8;[275, '868', 0.029979716784464615]
8;[276, '629', 0.029927360132671145]
8;[277, '271', 0.02992575641851006]
8;[278, '743', 0.029837958250572384]
8;[279, '791', 0.029728725660187385]
8;[280, '920', 0.029609946217048426]
8;[281, '896', 0.029571188212064357]
8;[282, '1081', 0.029526000295196465]
8;[283, '1167', 0.02948116234878387]
8;[284, '1025', 0.029455267862502847]
8;[285, '803', 0.02942681070589218]
8;[286, '632', 0.02934668551574192]
8;[287, '135', 0.029340867228833292]
8;[288, '137', 0.029322441520435078]
8;[289, '997', 0.02929750272719599]
8;[290, '275', 0.029280518482027677]
8;[291, '375', 0.02925764965907882]
8;[292, '383', 0.02918576366654239]
8;[293, '936', 0.02912997368902079]
8;[294, '7', 0.029127640038674976]
8;[295, '473', 0.029110688636321994]
8;[296, '37', 0.02908845950941293]
8;[297, '216', 0.029032040187822447]
8;[298, '913', 0.02888134149505675]
8;[299, '658', 0.028788443690936676]
8;[300, '167', 0.028645248534377252]
8;[301, '613', 0.028639057327570567]
8;[302, '276', 0.02859657130318526]
8;[303, '885', 0.028497528338892845]
8;[304, '1073', 0.028431409446048644]
8;[305, '1134', 0.02837375325734789]
8;[306, '1130', 0.028063883545352823]
8;[307, '306', 0.028045360953714606]
8;[308, '398', 0.02795822810910304]
8;[309, '310', 0.027866607647567782]
8;[310, '640', 0.027766607215852706]
8;[311, '737', 0.027673119426026512]
8;[312, '217', 0.027659102913048683]
8;[313, '324', 0.02736657961602744]
8;[314, '498', 0.0272714507479154]
8;[315, '627', 0.027146337776749407]
8;[316, '249', 0.027120640776696372]
8;[317, '662', 0.027084605760989738]
8;[318, '822', 0.027047634330654515]
8;[319, '848', 0.02692227484503748]
8;[320, '1234', 0.026824338025504525]
8;[321, '1079', 0.02675614444911215]
8;[322, '67', 0.02667790275296456]
8;[323, '283', 0.026638273080402054]
8;[324, '66', 0.026514560039940228]
8;[325, '639', 0.026449090823200176]
8;[326, '143', 0.026343190242570425]
8;[327, '1201', 0.026241378731003007]
8;[328, '689', 0.026029221449517442]
8;[329, '989', 0.026010466096669432]
8;[330, '726', 0.02597584951064612]
8;[331, '223', 0.02593787668007264]
8;[332, '335', 0.025810310455373676]
8;[333, '1208', 0.02576951105580777]
8;[334, '874', 0.025743952596888182]
8;[335, '319', 0.02571824182926115]
8;[336, '563', 0.025656726591496506]
8;[337, '108', 0.025625883734983045]
8;[338, '1221', 0.025576971156257344]
8;[339, '121', 0.025458929318231353]
8;[340, '209', 0.025441342537230814]
8;[341, '54', 0.02532671889412817]
8;[342, '1132', 0.025203150698401875]
8;[343, '1127', 0.02515286907028262]
8;[344, '196', 0.025112836894719853]
8;[345, '969', 0.02506349038408219]
8;[346, '1124', 0.02506080575899922]
8;[347, '1227', 0.02502641633589746]
8;[348, '1148', 0.024988788762778224]
8;[349, '762', 0.02496142645399027]
8;[350, '574', 0.024948212307767437]
8;[351, '325', 0.0249240311191795]
8;[352, '272', 0.02473446967441444]
8;[353, '495', 0.02456555680675001]
8;[354, '879', 0.02449559006007337]
8;[355, '688', 0.024445734865803776]
8;[356, '1024', 0.02441726996684771]
8;[357, '750', 0.024410265567895807]
8;[358, '1108', 0.02436397768037633]
8;[359, '194', 0.02436305842695319]
8;[360, '450', 0.024334036584676363]
8;[361, '1100', 0.024217777931491446]
8;[362, '292', 0.024137157629428335]
8;[363, '367', 0.024108136337405467]
8;[364, '1231', 0.024104422735293087]
8;[365, '978', 0.024091845274271037]
8;[366, '77', 0.0239707897148132]
8;[367, '113', 0.023926772284967833]
8;[368, '1204', 0.02388921042641328]
8;[369, '103', 0.023727725474640398]
8;[370, '277', 0.023468398014912413]
8;[371, '709', 0.02344065346360229]
8;[372, '748', 0.023421721621699913]
8;[373, '525', 0.023399460328194437]
8;[374, '1070', 0.0229778080140106]
8;[375, '351', 0.022897210886552822]
8;[376, '107', 0.022894456454550023]
8;[377, '411', 0.02266482332762708]
8;[378, '134', 0.02255290888467175]
8;[379, '1185', 0.022552224167126888]
8;[380, '204', 0.02253429488176141]
8;[381, '905', 0.02245186661742388]
8;[382, '62', 0.022379556698766085]
8;[383, '133', 0.022320854953101175]
8;[384, '1207', 0.022304169039617464]
8;[385, '373', 0.022290964395848382]
8;[386, '827', 0.022259085518313668]
8;[387, '886', 0.022229709847017443]
8;[388, '94', 0.02219900568366479]
8;[389, '1109', 0.022114694364649672]
8;[390, '141', 0.022030599790874742]
8;[391, '710', 0.02200447578474026]
8;[392, '695', 0.02194130352782714]
8;[393, '358', 0.02187636302199164]
8;[394, '1236', 0.0218307631939461]
8;[395, '1139', 0.021778293709250624]
8;[396, '370', 0.021692683030235763]
8;[397, '312', 0.02166724879817083]
8;[398, '177', 0.021534510911862266]
8;[399, '522', 0.021457407119823625]
8;[400, '1238', 0.02133254343469576]
8;[401, '161', 0.021285301516430762]
8;[402, '56', 0.021284690400889178]
8;[403, '852', 0.02110832244040302]
8;[404, '550', 0.020966361049518316]
8;[405, '285', 0.02094376163707723]
8;[406, '191', 0.020932963938891058]
8;[407, '477', 0.02090474514991241]
8;[408, '949', 0.020892780197127852]
8;[409, '201', 0.02083442958195066]
8;[410, '424', 0.02076412135410056]
8;[411, '578', 0.020696279490195903]
8;[412, '8', 0.020694228269829168]
8;[413, '1016', 0.02065296300447236]
8;[414, '800', 0.020585335766326665]
8;[415, '784', 0.020537375828047513]
8;[416, '816', 0.020503064497843927]
8;[417, '647', 0.020481293880351248]
8;[418, '224', 0.02036114179509739]
8;[419, '1174', 0.02030935869554537]
8;[420, '125', 0.020202050780693814]
8;[421, '575', 0.020176236372834274]
8;[422, '1126', 0.020129224757803845]
8;[423, '267', 0.020125712232341983]
8;[424, '334', 0.020020333742431846]
8;[425, '532', 0.020005138444638453]
8;[426, '805', 0.019988149062719496]
8;[427, '390', 0.019904117888283546]
8;[428, '453', 0.019860432807952286]
8;[429, '179', 0.019857448570042877]
8;[430, '1050', 0.019830632683123184]
8;[431, '242', 0.01961495166011229]
8;[432, '144', 0.019549451596292986]
8;[433, '374', 0.019502565169114385]
8;[434, '53', 0.019440637306052083]
8;[435, '812', 0.019424446682376043]
8;[436, '871', 0.019417717466025945]
8;[437, '1195', 0.019326551292221605]
8;[438, '139', 0.019206971817314122]
8;[439, '1141', 0.019163817639205674]
8;[440, '434', 0.019158334754962522]
8;[441, '622', 0.019068551764039546]
8;[442, '985', 0.01904236231452904]
8;[443, '653', 0.01904071680010559]
8;[444, '485', 0.01903876114883229]
8;[445, '1222', 0.018991657378527003]
8;[446, '535', 0.018863562317653335]
8;[447, '825', 0.018761967451378838]
8;[448, '462', 0.01873118034442395]
8;[449, '222', 0.018706488504578327]
8;[450, '976', 0.01870051250357545]
8;[451, '1178', 0.018699119418211545]
8;[452, '1048', 0.018678978604096435]
8;[453, '214', 0.018620692463722298]
8;[454, '1060', 0.018585529267067104]
8;[455, '860', 0.018549548179398762]
8;[456, '929', 0.01851214255926598]
8;[457, '400', 0.018494070114164547]
8;[458, '244', 0.0184843029437416]
8;[459, '749', 0.018429431841557885]
8;[460, '68', 0.01842816671979587]
8;[461, '1058', 0.018421931657475594]
8;[462, '149', 0.018335540356779288]
8;[463, '494', 0.018149092245376187]
8;[464, '305', 0.01808027168017602]
8;[465, '586', 0.018078442995144033]
8;[466, '486', 0.018049482062014472]
8;[467, '1055', 0.01803702385043642]
8;[468, '1200', 0.018033982045055776]
8;[469, '646', 0.017876746424403362]
8;[470, '455', 0.017722551324946496]
8;[471, '1216', 0.01771267204222305]
8;[472, '981', 0.01766935457512755]
8;[473, '164', 0.017626895181801154]
8;[474, '254', 0.0176064923745769]
8;[475, '643', 0.017559845027480696]
8;[476, '779', 0.017542969145982534]
8;[477, '284', 0.017460939450923002]
8;[478, '407', 0.017337671181835504]
8;[479, '126', 0.0172364991807662]
8;[480, '499', 0.017201530421794474]
8;[481, '1111', 0.017198431964024815]
8;[482, '1010', 0.01712687597570654]
8;[483, '71', 0.01712518764659682]
8;[484, '795', 0.016968761508531625]
8;[485, '229', 0.01694789827591094]
8;[486, '490', 0.016861169553994842]
8;[487, '451', 0.01681535715833514]
8;[488, '895', 0.016598003902006758]
8;[489, '1002', 0.016575134422335852]
8;[490, '657', 0.016481942835588695]
8;[491, '991', 0.0164002438263813]
8;[492, '741', 0.016399556954622627]
8;[493, '778', 0.01625242535654067]
8;[494, '337', 0.016117236551886467]
8;[495, '1007', 0.016099642360392897]
8;[496, '553', 0.016071337315668]
8;[497, '263', 0.016040428292050515]
8;[498, '1197', 0.016018277509808564]
8;[499, '583', 0.01593637735666997]
8;[500, '676', 0.015836884857634]
8;[501, '388', 0.01580617289477473]
8;[502, '169', 0.01579430155860553]
8;[503, '314', 0.015786134971368725]
8;[504, '560', 0.015760641455867294]
8;[505, '31', 0.015730688678591044]
8;[506, '666', 0.015618265174794144]
8;[507, '463', 0.015582901719061888]
8;[508, '409', 0.01545816370532442]
8;[509, '241', 0.015433585877953472]
8;[510, '49', 0.015430401289464846]
8;[511, '1230', 0.01541287441909365]
8;[512, '343', 0.015239103797367584]
8;[513, '1043', 0.015194538079157187]
8;[514, '983', 0.015095347425270527]
8;[515, '59', 0.015085291067192662]
8;[516, '587', 0.015005146966051361]
8;[517, '98', 0.014982928483121301]
8;[518, '935', 0.01485966061481928]
8;[519, '228', 0.014757480929945764]
8;[520, '410', 0.014756251759619232]
8;[521, '221', 0.014730341566419475]
8;[522, '638', 0.01464588640483824]
8;[523, '758', 0.014645074138860488]
8;[524, '24', 0.014570790540063957]
8;[525, '371', 0.014563440018331037]
8;[526, '738', 0.014453525505227676]
8;[527, '807', 0.014448847695676588]
8;[528, '404', 0.014429126900205293]
8;[529, '190', 0.014362382203586314]
8;[530, '109', 0.014232576809001295]
8;[531, '841', 0.014157459990173718]
8;[532, '732', 0.013856538536033735]
8;[533, '377', 0.013833531530836118]
8;[534, '570', 0.013806694273413477]
8;[535, '927', 0.013769043635193845]
8;[536, '645', 0.013755138546899916]
8;[537, '1068', 0.013682568548187042]
8;[538, '747', 0.013634377800680083]
8;[539, '683', 0.01353008274516641]
8;[540, '85', 0.013490208754753479]
8;[541, '136', 0.013454206321572001]
8;[542, '1136', 0.013312030121130193]
8;[543, '1162', 0.012961367613410987]
8;[544, '445', 0.012939687816107728]
8;[545, '585', 0.012914735917931302]
8;[546, '63', 0.01287519558728427]
8;[547, '515', 0.012817847117446856]
8;[548, '668', 0.012713194474775348]
8;[549, '1107', 0.012662983381736926]
8;[550, '181', 0.012637469990570959]
8;[551, '230', 0.012553301637263464]
8;[552, '1205', 0.012537978805065842]
8;[553, '725', 0.012495484491316336]
8;[554, '988', 0.012427431153485083]
8;[555, '616', 0.012426853752776402]
8;[556, '195', 0.012424049926340563]
8;[557, '740', 0.012418571431028954]
8;[558, '258', 0.012374945763822125]
8;[559, '429', 0.012358552221453526]
8;[560, '1077', 0.012337602361945109]
8;[561, '707', 0.01232611617837964]
8;[562, '23', 0.012226206203569255]
8;[563, '1106', 0.012222266882286061]
8;[564, '847', 0.012215498616934967]
8;[565, '1149', 0.012185789809880504]
8;[566, '78', 0.012135012729363888]
8;[567, '1121', 0.01211900738623378]
8;[568, '3', 0.012111056863486064]
8;[569, '507', 0.012090128157105067]
8;[570, '91', 0.01204451048177552]
8;[571, '355', 0.01195741666339037]
8;[572, '1076', 0.011914846326131988]
8;[573, '471', 0.011904303053623205]
8;[574, '301', 0.011856073112712808]
8;[575, '931', 0.011747506653876149]
8;[576, '215', 0.011733657707927302]
8;[577, '1105', 0.0117267331014286]
8;[578, '261', 0.011674560386724625]
8;[579, '347', 0.011666772081471159]
8;[580, '1027', 0.011608389734183535]
8;[581, '501', 0.011575838572743238]
8;[582, '294', 0.011569443198905013]
8;[583, '466', 0.01152078472141524]
8;[584, '516', 0.011515005982214386]
8;[585, '679', 0.011505592608824187]
8;[586, '565', 0.0114786951923207]
8;[587, '901', 0.011448164624584147]
8;[588, '909', 0.011434109164755589]
